chr2D	4464243	4464349	1
chr2D	4467460	4467566	1
chr2D	4467573	4467665	1
chr2D	4469566	4469672	1
chr2D	4583287	4583391	1
chr2D	4632510	4632604	1
chr2D	4672872	4672977	1
chr2D	4695625	4695731	1
chr2D	4727393	4727464	1
chr2D	4727466	4727499	1
chr2D	4808190	4808296	1
chr2D	4813641	4813747	1
chr2D	4828804	4828897	1
chr2D	4906903	4907009	1
chr2D	4918630	4918736	1
chr2D	4918743	4918849	1
chr2D	4925159	4925265	1
chr2D	4933907	4934012	1
chr2D	4934019	4934125	1
chr2D	4970017	4970122	1
chr2D	4983670	4983727	1
chr2D	4999096	4999134	1
chr2D	4999136	4999202	1
chr2D	5020246	5020352	1
chr2D	5025014	5025117	1
chr2D	5206067	5206130	1
chr2D	5313660	5313766	1
chr2D	5327603	5327708	1
chr2D	5399422	5399528	1
chr2D	5539716	5539727	1
chr2D	5539729	5539823	1
chr2D	5551660	5551765	1
chr2D	5554546	5554596	1
chr2D	5590030	5590222	1
chr2D	5632979	5633084	1
chr2D	5633314	5633420	1
chr2D	5639478	5639557	1
chr2D	5822649	5822754	1
chr2D	5856364	5856470	1
chr2D	5857642	5857747	1
chr2D	5857831	5857937	1
chr2D	5859161	5859262	1
chr2D	5859268	5859360	1
chr2D	5863779	5863883	1
chr2D	5901234	5901338	1
chr2D	5902581	5902651	1
chr2D	5934287	5934391	1
chr2D	5938520	5938619	1
chr2D	5938940	5939046	1
chr2D	5939053	5939147	1
chr2D	5971420	5971502	1
chr2D	6019209	6019314	1
chr2D	6075416	6075522	1
chr2D	6077970	6078076	1
chr2D	6102087	6102189	1
chr2D	6120980	6121086	1
chr2D	6148072	6148167	1
chr2D	6148318	6148374	1
chr2D	6173862	6173968	1
chr2D	6200473	6200536	1
chr2D	6249887	6249929	1
chr2D	6253341	6253447	1
chr2D	6272740	6272846	1
chr2D	6272853	6272935	1
chr2D	6289868	6289956	1
chr2D	6303742	6303848	1
chr2D	6313174	6313298	1
chr2D	6414512	6414602	1
chr2D	6421405	6421484	1
chr2D	6435671	6435678	1
chr2D	6435680	6435756	1
chr2D	6469813	6469919	1
chr2D	6482422	6482430	1
chr2D	6482432	6482522	1
chr2D	6482533	6482639	1
chr2D	6528628	6528714	1
chr2D	6528716	6528728	1
chr2D	6552203	6552307	1
chr2D	6564029	6564123	1
chr2D	6569375	6569480	1
chr2D	6591304	6591409	1
chr2D	6630901	6631007	1
chr2D	6661818	6661924	1
chr2D	6670761	6670842	1
chr2D	6706118	6706221	1
chr2D	6708890	6708984	1
chr2D	6718106	6718212	1
chr2D	6735604	6735678	1
chr2D	6841274	6841340	1
chr2D	6866096	6866170	1
chr2D	6885440	6885524	1
chr2D	6885531	6885637	1
chr2D	6890939	6891001	1
chr2D	6894094	6894164	1
chr2D	6904758	6904796	1
chr2D	6904798	6904840	1
chr2D	6904842	6904858	1
chr2D	6904865	6904884	1
chr2D	6904886	6904939	1
chr2D	6908984	6909056	1
chr2D	6920615	6920720	1
chr2D	6955520	6955618	1
chr2D	6955625	6955728	1
chr2D	6980091	6980184	1
chr2D	6990062	6990120	1
chr2D	6998168	6998272	1
chr2D	7001349	7001455	1
chr2D	7014754	7014774	1
chr2D	7014776	7014857	1
chr2D	7018563	7018667	1
chr2D	7018731	7018836	1
chr2D	7018843	7018949	1
chr2D	7072284	7072313	1
chr2D	7072321	7072377	1
chr2D	7073077	7073108	1
chr2D	7073112	7073133	1
chr2D	7073473	7073579	1
chr2D	7073586	7073660	1
chr2D	7080297	7080480	1
chr2D	7080568	7080674	1
chr2D	7103459	7103564	1
chr2D	7163039	7163144	1
chr2D	7173113	7173219	1
chr2D	7177444	7177549	1
chr2D	7223916	7224000	1
chr2D	7249429	7249535	1
chr2D	7259779	7259885	1
chr2D	7295372	7295508	1
chr2D	7300716	7300821	1
chr2D	7318380	7318486	1
chr2D	7324675	7324749	1
chr2D	7337368	7337474	1
chr2D	7338882	7338987	1
chr2D	7382867	7382972	1
chr2D	7393690	7393761	1
chr2D	7393763	7393795	1
chr2D	7393923	7394029	1
chr2D	7396717	7396822	1
chr2D	7431929	7432021	1
chr2D	7432024	7432027	1
chr2D	7432029	7432038	1
chr2D	7432693	7432721	1
chr2D	7432723	7432800	1
chr2D	7433859	7433964	1
chr2D	7497297	7497399	1
chr2D	7499784	7499834	1
chr2D	7499841	7499933	1
chr2D	7502067	7502173	1
chr2D	7511719	7511825	1
chr2D	7527719	7527877	1
chr2D	7527884	7527989	1
chr2D	7580257	7580363	1
chr2D	7580452	7580558	1
chr2D	7590381	7590408	1
chr2D	7590410	7590488	1
chr2D	7591148	7591210	1
chr2D	7701168	7701263	1
chr2D	7701267	7701335	1
chr2D	7740871	7740977	1
chr2D	7751807	7751913	1
chr2D	7751920	7751994	1
chr2D	7756331	7756415	1
chr2D	7767199	7767271	1
chr2D	7773694	7773768	1
chr2D	7788972	7789043	1
chr2D	7789096	7789202	1
chr2D	7793467	7793568	1
chr2D	7793575	7793625	1
chr2D	7813138	7813210	1
chr2D	7814935	7815021	1
chr2D	7842159	7842210	1
chr2D	7872199	7872273	1
chr2D	7876722	7876819	1
chr2D	7902016	7902115	1
chr2D	7902122	7902212	1
chr2D	7904898	7904956	1
chr2D	7925912	7925980	1
chr2D	7939250	7939408	1
chr2D	7939415	7939438	1
chr2D	7956186	7956292	1
chr2D	7969069	7969075	1
chr2D	7969077	7969159	1
chr2D	7972578	7972684	1
chr2D	7976238	7976298	1
chr2D	7977850	7977943	1
chr2D	7978374	7978480	1
chr2D	7978502	7978542	1
chr2D	7986231	7986330	1
chr2D	8003869	8003929	1
chr2D	8071877	8071934	1
chr2D	8191755	8191836	1
chr2D	8239757	8239825	1
chr2D	8273635	8273684	1
chr2D	8273852	8273958	1
chr2D	8383002	8383048	1
chr2D	8383050	8383065	1
chr2D	8392788	8392877	1
chr2D	8416986	8417015	1
chr2D	8422763	8422824	1
chr2D	8459891	8459996	1
chr2D	8460006	8460097	1
chr2D	8460505	8460559	1
chr2D	8460585	8460623	1
chr2D	8460643	8460740	1
chr2D	8476255	8476359	1
chr2D	8504230	8504274	1
chr2D	8505122	8505175	1
chr2D	8521932	8522037	1
chr2D	8524202	8524295	1
chr2D	8553672	8553778	1
chr2D	8554145	8554234	1
chr2D	8555558	8555659	1
chr2D	8555671	8555782	1
chr2D	8555784	8555807	1
chr2D	8565114	8565220	1
chr2D	8565720	8565818	1
chr2D	8565825	8565901	1
chr2D	8569700	8569777	1
chr2D	8572871	8572966	1
chr2D	8573330	8573435	1
chr2D	8577294	8577366	1
chr2D	8577369	8577382	1
chr2D	8641770	8641874	1
chr2D	8654806	8654912	1
chr2D	8692832	8692908	1
chr2D	8692913	8692927	1
chr2D	8696642	8696743	1
chr2D	8706121	8706150	1
chr2D	8706152	8706197	1
chr2D	8738722	8738828	1
chr2D	8749217	8749322	1
chr2D	8789373	8789479	1
chr2D	8790543	8790649	1
chr2D	8790656	8790762	1
chr2D	8791849	8791927	1
chr2D	8859930	8860036	1
chr2D	8875333	8875438	1
chr2D	8875445	8875551	1
chr2D	8895582	8895681	1
chr2D	8899135	8899216	1
chr2D	8908251	8908286	1
chr2D	9033071	9033172	1
chr2D	9050118	9050211	1
chr2D	9064066	9064168	1
chr2D	9072574	9072678	1
chr2D	9072734	9072785	1
chr2D	9145628	9145730	1
chr2D	9154315	9154421	1
chr2D	9162099	9162188	1
chr2D	9163663	9163762	1
chr2D	9250988	9251068	1
chr2D	9258592	9258663	1
chr2D	9258690	9258761	1
chr2D	9360617	9360723	1
chr2D	9362275	9362370	1
chr2D	9369829	9369905	1
chr2D	9375759	9375857	1
chr2D	9376341	9376393	1
chr2D	9381589	9381673	1
chr2D	9397800	9397871	1
chr2D	9477088	9477121	1
chr2D	9477123	9477173	1
chr2D	9478783	9478870	1
chr2D	9479111	9479173	1
chr2D	9483636	9483741	1
chr2D	9495969	9496059	1
chr2D	9499000	9499075	1
chr2D	9501104	9501209	1
chr2D	9513828	9513920	1
chr2D	9526486	9526520	1
chr2D	9526609	9526708	1
chr2D	9553484	9553549	1
chr2D	9554307	9554401	1
chr2D	9554408	9554486	1
chr2D	9635565	9635671	1
chr2D	9635731	9635822	1
chr2D	9636419	9636512	1
chr2D	9659011	9659117	1
chr2D	9745281	9745378	1
chr2D	9745405	9745497	1
chr2D	9746010	9746115	1
chr2D	9755946	9756052	1
chr2D	9792528	9792602	1
chr2D	9803761	9803845	1
chr2D	9808875	9808973	1
chr2D	9809208	9809219	1
chr2D	9809223	9809290	1
chr2D	9851214	9851366	1
chr2D	9851373	9851475	1
chr2D	9851569	9851633	1
chr2D	9851640	9851662	1
chr2D	9851671	9851719	1
chr2D	9852717	9852797	1
chr2D	9853724	9853830	1
chr2D	9865778	9865884	1
chr2D	9870158	9870221	1
chr2D	9880680	9880786	1
chr2D	9898156	9898262	1
chr2D	9947844	9947950	1
chr2D	9947957	9947998	1
chr2D	9948002	9948065	1
chr2D	10064965	10065071	1
chr2D	10150144	10150186	1
chr2D	10150601	10150707	1
chr2D	10152139	10152213	1
chr2D	10152228	10152334	1
chr2D	10157303	10157392	1
chr2D	10163795	10163877	1
chr2D	10166174	10166268	1
chr2D	10174509	10174562	1
chr2D	10175807	10175912	1
chr2D	10192722	10192828	1
chr2D	10231993	10232098	1
chr2D	10279586	10279628	1
chr2D	10282391	10282456	1
chr2D	10376545	10376651	1
chr2D	10455617	10455722	1
chr2D	10457942	10458011	1
chr2D	10494256	10494362	1
chr2D	10539807	10539895	1
chr2D	10568963	10569041	1
chr2D	10655824	10655930	1
chr2D	10668210	10668315	1
chr2D	10694075	10694181	1
chr2D	10715320	10715380	1
chr2D	10717678	10717784	1
chr2D	10718058	10718124	1
chr2D	10729926	10730031	1
chr2D	10730038	10730143	1
chr2D	10737903	10738001	1
chr2D	10821151	10821217	1
chr2D	10837104	10837178	1
chr2D	10854632	10854737	1
chr2D	10865989	10866094	1
chr2D	10895720	10895786	1
chr2D	10895788	10895825	1
chr2D	10897467	10897572	1
chr2D	10898878	10898984	1
chr2D	10901538	10901615	1
chr2D	11130561	11130659	1
chr2D	11149228	11149330	1
chr2D	11325443	11325547	1
chr2D	11355863	11355968	1
chr2D	11384984	11385089	1
chr2D	11385105	11385200	1
chr2D	11397987	11398093	1
chr2D	11398100	11398206	1
chr2D	11414509	11414597	1
chr2D	11436203	11436309	1
chr2D	11464676	11464781	1
chr2D	11505496	11505602	1
chr2D	11534981	11535010	1
chr2D	11535013	11535055	1
chr2D	11561075	11561178	1
chr2D	11561185	11561291	1
chr2D	11563723	11563793	1
chr2D	11563796	11563818	1
chr2D	11581840	11581946	1
chr2D	11637726	11637804	1
chr2D	11641679	11641785	1
chr2D	11644446	11644516	1
chr2D	11644520	11644554	1
chr2D	11644846	11644943	1
chr2D	11651109	11651173	1
chr2D	11653473	11653515	1
chr2D	11653522	11653628	1
chr2D	11661523	11661628	1
chr2D	11803803	11803908	1
chr2D	11821224	11821326	1
chr2D	11821328	11821330	1
chr2D	11840838	11840944	1
chr2D	11894749	11894820	1
chr2D	11918082	11918187	1
chr2D	11920819	11920903	1
chr2D	11940295	11940401	1
chr2D	11961626	11961732	1
chr2D	11994300	11994399	1
chr2D	12049407	12049513	1
chr2D	12049568	12049673	1
chr2D	12051195	12051268	1
chr2D	12051947	12052042	1
chr2D	12107443	12107548	1
chr2D	12107555	12107661	1
chr2D	12179289	12179362	1
chr2D	12182146	12182252	1
chr2D	12183943	12184013	1
chr2D	12184021	12184056	1
chr2D	12184224	12184293	1
chr2D	12184296	12184331	1
chr2D	12247024	12247128	1
chr2D	12247135	12247218	1
chr2D	12256115	12256172	1
chr2D	12256176	12256189	1
chr2D	12261508	12261544	1
chr2D	12266858	12266957	1
chr2D	12267047	12267153	1
chr2D	12267160	12267258	1
chr2D	12270842	12270893	1
chr2D	12271097	12271203	1
chr2D	12271638	12271743	1
chr2D	12281326	12281431	1
chr2D	12345266	12345372	1
chr2D	12348757	12348863	1
chr2D	12363281	12363333	1
chr2D	12368650	12368706	1
chr2D	12426434	12426540	1
chr2D	12426751	12426857	1
chr2D	12500658	12500764	1
chr2D	12542968	12543057	1
chr2D	12543064	12543169	1
chr2D	12544655	12544761	1
chr2D	12557905	12557973	1
chr2D	12586838	12586891	1
chr2D	12598367	12598450	1
chr2D	12699752	12699822	1
chr2D	12815562	12815645	1
chr2D	12834059	12834136	1
chr2D	12887271	12887377	1
chr2D	12904491	12904579	1
chr2D	12947438	12947536	1
chr2D	12950661	12950729	1
chr2D	12958595	12958701	1
chr2D	13042463	13042497	1
chr2D	13042499	13042517	1
chr2D	13149644	13149700	1
chr2D	13155671	13155767	1
chr2D	13169893	13169999	1
chr2D	13223803	13223909	1
chr2D	13234027	13234132	1
chr2D	13244415	13244519	1
chr2D	13318811	13318881	1
chr2D	13396817	13396910	1
chr2D	13396991	13397097	1
chr2D	13449576	13449635	1
chr2D	13481902	13482016	1
chr2D	13507589	13507667	1
chr2D	13647725	13647825	1
chr2D	13652781	13652887	1
chr2D	13659699	13659804	1
chr2D	13753513	13753619	1
chr2D	14101460	14101563	1
chr2D	14367758	14367837	1
chr2D	14368075	14368179	1
chr2D	14368186	14368292	1
chr2D	14440760	14440851	1
chr2D	14568812	14568873	1
chr2D	14637836	14637870	1
chr2D	14708985	14709020	1
chr2D	14916031	14916128	1
chr2D	14939069	14939164	1
chr2D	14940009	14940111	1
chr2D	15033820	15033926	1
chr2D	15036363	15036456	1
chr2D	15102477	15102582	1
chr2D	15160599	15160704	1
chr2D	15177893	15177984	1
chr2D	15320618	15320724	1
chr2D	15345450	15345563	1
chr2D	15364132	15364206	1
chr2D	15366658	15366744	1
chr2D	15386166	15386272	1
chr2D	15390498	15390604	1
chr2D	15403778	15403884	1
chr2D	15418496	15418551	1
chr2D	15438005	15438090	1
chr2D	15447182	15447250	1
chr2D	15477677	15477782	1
chr2D	15617957	15618043	1
chr2D	15688590	15688694	1
chr2D	15801199	15801305	1
chr2D	15814417	15814503	1
chr2D	15815566	15815597	1
chr2D	15815601	15815642	1
chr2D	15878304	15878366	1
chr2D	15878369	15878412	1
chr2D	15926451	15926537	1
chr2D	15929238	15929283	1
chr2D	15940167	15940272	1
chr2D	15986655	15986741	1
chr2D	16015770	16015876	1
chr2D	16050073	16050179	1
chr2D	16050262	16050368	1
chr2D	16115281	16115352	1
chr2D	16126808	16126896	1
chr2D	16236592	16236698	1
chr2D	16259923	16259968	1
chr2D	16259970	16260030	1
chr2D	16321118	16321223	1
chr2D	16346525	16346599	1
chr2D	16347271	16347377	1
chr2D	16649638	16649744	1
chr2D	16666190	16666296	1
chr2D	16723440	16723454	1
chr2D	16723461	16723526	1
chr2D	16732792	16732840	1
chr2D	16732855	16732899	1
chr2D	16732902	16732906	1
chr2D	16733324	16733429	1
chr2D	16733436	16733466	1
chr2D	16733469	16733544	1
chr2D	16734066	16734171	1
chr2D	16743665	16743734	1
chr2D	16743742	16743763	1
chr2D	16761980	16762039	1
chr2D	16765361	16765467	1
chr2D	16788322	16788333	1
chr2D	16788335	16788429	1
chr2D	16799784	16799884	1
chr2D	16813615	16813720	1
chr2D	16845497	16845603	1
chr2D	16901118	16901222	1
chr2D	16913924	16913980	1
chr2D	16938427	16938533	1
chr2D	16969220	16969325	1
chr2D	16985778	16985884	1
chr2D	16989017	16989123	1
chr2D	16991412	16991478	1
chr2D	17012811	17012916	1
chr2D	17032201	17032307	1
chr2D	17044449	17044549	1
chr2D	17082872	17082891	1
chr2D	17082895	17082980	1
chr2D	17083465	17083556	1
chr2D	17118691	17118710	1
chr2D	17118714	17118799	1
chr2D	17153536	17153628	1
chr2D	17166006	17166025	1
chr2D	17166029	17166114	1
chr2D	17166617	17166723	1
chr2D	17198538	17198643	1
chr2D	17208680	17208783	1
chr2D	17234745	17234851	1
chr2D	17238944	17239049	1
chr2D	17289161	17289267	1
chr2D	17311799	17311904	1
chr2D	17311911	17311971	1
chr2D	17338475	17338559	1
chr2D	17356848	17356856	1
chr2D	17356858	17356918	1
chr2D	17356923	17356957	1
chr2D	17366192	17366221	1
chr2D	17401341	17401447	1
chr2D	17409535	17409641	1
chr2D	17429572	17429650	1
chr2D	17430131	17430237	1
chr2D	17483159	17483202	1
chr2D	17483204	17483258	1
chr2D	17491545	17491650	1
chr2D	17531417	17531460	1
chr2D	17551454	17551560	1
chr2D	17564742	17564813	1
chr2D	17575800	17575851	1
chr2D	17580958	17581059	1
chr2D	17585331	17585363	1
chr2D	17585369	17585441	1
chr2D	17627526	17627595	1
chr2D	17657997	17658102	1
chr2D	17667497	17667645	1
chr2D	17702991	17703094	1
chr2D	17797293	17797399	1
chr2D	17805366	17805472	1
chr2D	17816354	17816459	1
chr2D	17828440	17828540	1
chr2D	17846820	17846926	1
chr2D	17848451	17848537	1
chr2D	17849535	17849640	1
chr2D	17880396	17880457	1
chr2D	17880464	17880569	1
chr2D	17880573	17880682	1
chr2D	17882797	17882888	1
chr2D	17883075	17883086	1
chr2D	17883089	17883183	1
chr2D	17883190	17883256	1
chr2D	17899756	17899842	1
chr2D	17908944	17908976	1
chr2D	17908985	17909057	1
chr2D	17919835	17919941	1
chr2D	17961172	17961258	1
chr2D	17984888	17984961	1
chr2D	18064480	18064571	1
chr2D	18102048	18102101	1
chr2D	18113144	18113250	1
chr2D	18120187	18120293	1
chr2D	18120300	18120406	1
chr2D	18150702	18150808	1
chr2D	18177274	18177360	1
chr2D	18182765	18182832	1
chr2D	18182834	18182872	1
chr2D	18252484	18252586	1
chr2D	18286178	18286277	1
chr2D	18313171	18313276	1
chr2D	18327414	18327476	1
chr2D	18341871	18341975	1
chr2D	18385698	18385757	1
chr2D	18385766	18385809	1
chr2D	18391677	18391745	1
chr2D	18395530	18395562	1
chr2D	18401876	18401953	1
chr2D	18514012	18514118	1
chr2D	18515255	18515361	1
chr2D	18613848	18613922	1
chr2D	18656873	18656978	1
chr2D	18902347	18902448	1
chr2D	18915926	18916030	1
chr2D	18933752	18933858	1
chr2D	18970187	18970291	1
chr2D	19041411	19041486	1
chr2D	19071636	19071660	1
chr2D	19071662	19071737	1
chr2D	19108542	19108648	1
chr2D	19188419	19188478	1
chr2D	19214293	19214398	1
chr2D	19317990	19318096	1
chr2D	19422121	19422229	1
chr2D	19441554	19441660	1
chr2D	19525850	19525930	1
chr2D	19532383	19532489	1
chr2D	19559372	19559477	1
chr2D	19587789	19587895	1
chr2D	19608424	19608529	1
chr2D	19610621	19610759	1
chr2D	19610780	19610886	1
chr2D	19621687	19621786	1
chr2D	19659826	19659898	1
chr2D	19897018	19897122	1
chr2D	19917445	19917514	1
chr2D	19942651	19942757	1
chr2D	19984266	19984335	1
chr2D	20047765	20047871	1
chr2D	20118036	20118126	1
chr2D	20129004	20129110	1
chr2D	20211275	20211350	1
chr2D	20226034	20226093	1
chr2D	20274359	20274492	1
chr2D	20277708	20277760	1
chr2D	20351104	20351210	1
chr2D	20392755	20392812	1
chr2D	20461439	20461513	1
chr2D	20679358	20679417	1
chr2D	20727438	20727544	1
chr2D	20737774	20737880	1
chr2D	20739225	20739331	1
chr2D	20750067	20750135	1
chr2D	20765384	20765490	1
chr2D	20773053	20773139	1
chr2D	20789591	20789693	1
chr2D	20862207	20862313	1
chr2D	20935606	20935670	1
chr2D	20961613	20961716	1
chr2D	20961939	20962000	1
chr2D	21034489	21034570	1
chr2D	21034572	21034581	1
chr2D	21036257	21036363	1
chr2D	21036370	21036475	1
chr2D	21104602	21104684	1
chr2D	21258495	21258561	1
chr2D	21261305	21261347	1
chr2D	21261349	21261368	1
chr2D	21264849	21264955	1
chr2D	21269902	21270007	1
chr2D	21270292	21270306	1
chr2D	21270311	21270401	1
chr2D	21361762	21361841	1
chr2D	21364293	21364397	1
chr2D	21382183	21382289	1
chr2D	21394381	21394485	1
chr2D	21466276	21466280	1
chr2D	21466282	21466359	1
chr2D	21483927	21484033	1
chr2D	21496698	21496803	1
chr2D	21527823	21527863	1
chr2D	21549939	21550044	1
chr2D	21615865	21616051	1
chr2D	21659314	21659410	1
chr2D	21659476	21659487	1
chr2D	21659489	21659582	1
chr2D	21665148	21665211	1
chr2D	21667000	21667053	1
chr2D	21670027	21670124	1
chr2D	21672333	21672438	1
chr2D	21676405	21676511	1
chr2D	21731179	21731284	1
chr2D	21742540	21742593	1
chr2D	21743736	21743839	1
chr2D	21743846	21744001	1
chr2D	21744008	21744084	1
chr2D	21770751	21770936	1
chr2D	21783764	21783850	1
chr2D	21841918	21842021	1
chr2D	21976369	21976442	1
chr2D	22079790	22079824	1
chr2D	22315969	22316067	1
chr2D	22396730	22396799	1
chr2D	22432104	22432177	1
chr2D	22475766	22475819	1
chr2D	22514921	22514986	1
chr2D	22543779	22543884	1
chr2D	22576475	22576571	1
chr2D	22609844	22609908	1
chr2D	22611337	22611443	1
chr2D	22612711	22612817	1
chr2D	22612824	22612930	1
chr2D	22613688	22613765	1
chr2D	22613868	22613936	1
chr2D	22667543	22667649	1
chr2D	22724683	22724760	1
chr2D	22735094	22735199	1
chr2D	22735206	22735253	1
chr2D	22735257	22735314	1
chr2D	22745228	22745292	1
chr2D	22745601	22745707	1
chr2D	22748895	22748999	1
chr2D	22751856	22751962	1
chr2D	22759605	22759710	1
chr2D	22813558	22813663	1
chr2D	22820383	22820489	1
chr2D	22976724	22976812	1
chr2D	22997303	22997408	1
chr2D	23034151	23034255	1
chr2D	23079767	23079873	1
chr2D	23102415	23102521	1
chr2D	23124738	23124827	1
chr2D	23131373	23131420	1
chr2D	23134113	23134219	1
chr2D	23135305	23135386	1
chr2D	23135388	23135412	1
chr2D	23139442	23139548	1
chr2D	23139742	23139848	1
chr2D	23146910	23147000	1
chr2D	23150361	23150436	1
chr2D	23150443	23150548	1
chr2D	23246859	23246961	1
chr2D	23255566	23255620	1
chr2D	23299437	23299528	1
chr2D	23424580	23424686	1
chr2D	23424925	23425031	1
chr2D	23437405	23437464	1
chr2D	23437541	23437644	1
chr2D	23481732	23481830	1
chr2D	23497347	23497419	1
chr2D	23497421	23497454	1
chr2D	23531524	23531597	1
chr2D	23536906	23536967	1
chr2D	23544393	23544464	1
chr2D	23725936	23726042	1
chr2D	23813568	23813696	1
chr2D	23813703	23813770	1
chr2D	23843418	23843466	1
chr2D	23873574	23873640	1
chr2D	23889093	23889156	1
chr2D	23893880	23893980	1
chr2D	23893987	23894053	1
chr2D	23910295	23910393	1
chr2D	23911404	23911461	1
chr2D	23911574	23911596	1
chr2D	23911602	23911607	1
chr2D	23911609	23911681	1
chr2D	23913309	23913406	1
chr2D	23927094	23927200	1
